id,driver_id,driver_ssign_id,imei,date_from,date_to,overspeed_accuracy,overspeed_zone,overspeed_road,overspeed_standard,os_acc_distance,os_zo_distance,os_ro_distance,os_st_distance,distance_traveled,duration_traveled,engine_idle,harsh_breaking,harsh_cornering,harsh_acceleration,seat_belt,engine_work,type
9094,3717,,864454072427606,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,18,0,0,0,28.081,181.38,23582,25430,0,0,0,205,49012,0
9095,3818,,864454072419348,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9096,5955,4C0000016E644F01,350317172750063,"2025-12-06 04:16:08","2025-12-07 00:00:00",0,0,0,49,0,0,0,104.969,218.9,16735,39474,0,0,0,55,56209,0
9097,5955,4C0000016E644F01,864636061255010,"2025-12-06 10:27:01","2025-12-06 19:31:12",0,0,0,3,0,0,0,9.054,14.32,1049,31593,0,0,0,5,32642,0
9098,3819,,353994710431039,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,86217,0,0,0,0,86217,0
9099,3829,,867747074986553,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,22,0,0,0,112.168,260.86,21977,16297,0,0,0,100,38274,0
9100,3830,,867747074985639,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,1090,F50000016F755B01,864636062619354,"2025-12-07 07:37:58","2025-12-08 00:00:00",0,0,0,6,0,0,0,10.459,48.82,6353,28394,0,0,0,22,34747,0
9102,3853,,864454070546399,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,16,0,0,0,47.307,191.46,23863,12402,0,0,0,226,36265,0
9103,5958,410000016ED9BB01,354017114717057,"2025-12-06 05:29:24","2025-12-06 11:04:58",0,0,0,11,0,0,0,24.264,41.26,3032,608,0,0,0,25,3640,0
9104,3935,,863719061934320,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,43,0,0,0,135.88,240.47,20922,8773,0,0,0,108,29695,0
9105,4033,,867747074985696,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,4044,,354018112377589,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,26,0,0,0,93.16,157.42,15233,37869,0,0,0,99,53102,0
9107,4046,,353994710431823,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,5.21,970,85343,0,0,0,8,86313,0
9108,1097,260000016DF36901,864636060398753,"2025-12-07 01:27:03","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,2.26,776,32214,0,0,0,0,32990,0
9109,1100,A9000001717FC701,357544374563753,"2025-12-07 12:40:25","2025-12-08 00:00:00",0,0,0,2,0,0,0,1.392,12.79,1327,0,0,0,0,8,1327,0
9110,1101,A000000170F49901,864636060393325,"2025-12-07 03:25:18","2025-12-08 00:00:00",0,0,0,26,0,0,0,41.719,163.81,20040,30752,0,0,0,109,50792,0
9111,1103,A60000016ECB6F01,864636061765489,"2025-12-07 02:21:51","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9112,1106,0800000171CD5301,864636061255176,"2025-12-07 06:55:41","2025-12-08 00:00:00",0,0,0,4,0,0,0,18.495,45.01,4593,19851,0,0,0,26,24444,0
9113,5988,9900000170F2B701,354017116390630,"2025-12-06 06:22:08","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9114,5989,95000001723B8601,864636060247760,"2025-12-06 10:25:58","2025-12-07 00:00:00",0,0,0,6,0,0,0,22.149,40.97,3364,30303,0,0,0,18,33667,0
9115,5883,,2199653292,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,32,0,0,0,18.274,233.99,20790,40311,0,0,0,69,61101,0
9116,5909,,2199651849,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0.03,220,0,0,0,0,0,220,0
9117,7659,D200000118FF4401,864636060389182,"2025-12-06 05:57:10","2025-12-07 00:00:00",0,0,0,13,0,0,0,22.536,61.12,5757,21244,0,0,0,54,27001,0
9118,1192,,2199654972,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0.02,195,0,0,0,0,0,195,0
9119,1551,,354018117330070,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9120,1553,,357544376932865,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,52,0,0,0,189.818,354.97,29333,21985,0,0,0,367,51318,0
9121,1554,,864454070546472,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,45,0,0,0,151.166,296.05,24055,46102,0,0,0,154,70157,0
9122,1556,,359632108011336,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0.03,142,0,0,0,0,0,142,0
9123,1557,,2199655726,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,41,0,0,0,47.554,234.91,23311,31881,0,0,0,404,55192,0
9124,1558,,864454071971398,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,42,0,0,0,70.437,275.76,30262,23933,0,0,0,316,54195,0
9125,1561,,2199655108,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,26,0,0,0,52.41,190.9,18525,38553,0,0,0,241,57078,0
9126,1118,220000017289BF01,357544376930216,"2025-12-07 09:35:30","2025-12-08 00:00:00",0,0,0,1,0,0,0,1.023,50.28,5414,15716,0,0,0,26,21130,0
9127,1119,5B0000016E57CE01,864636061149684,"2025-12-07 11:51:15","2025-12-08 00:00:00",0,0,0,4,0,0,0,5.875,14.84,1763,4805,0,0,0,12,6568,0
9128,1120,7B000001727D6001,864636061144958,"2025-12-07 06:16:31","2025-12-08 00:00:00",0,0,0,2,0,0,0,1.825,43.88,8340,49419,0,0,0,55,57759,0
9129,1121,7C000001730F2E01,864636060392475,"2025-12-07 05:48:56","2025-12-08 00:00:00",0,0,0,18,0,0,0,47.301,106.37,8527,19115,0,0,0,81,27642,0
9130,1123,5A0000016E608601,864636061236101,"2025-12-07 06:31:17","2025-12-08 00:00:00",0,0,0,13,0,0,0,27.264,86.61,8603,39769,0,0,0,45,48372,0
9131,1124,100000016E3DA101,864636061235897,"2025-12-07 03:20:27","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,80.4,7484,26319,0,0,0,46,33803,0
9132,1125,080000016EC16101,864636061236044,"2025-12-07 01:44:19","2025-12-08 00:00:00",0,0,0,17,0,0,0,22.038,145.95,10715,55893,0,0,0,47,66608,0
9133,1126,0A00000172B19001,864636061235913,"2025-12-07 01:23:10","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,135.81,12527,34145,0,0,0,74,46672,0
9134,1126,0A00000172B19001,864636061241515,"2025-12-07 14:04:11","2025-12-08 00:00:00",0,0,0,1,0,0,0,4.113,15.36,1240,0,0,0,0,8,1240,0
9135,1563,,357544376932097,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,3,0,0,0,14.123,27.57,3368,0,0,0,0,11,3368,0
9136,1563,,864454072033222,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0.08,383,38377,0,0,0,0,38760,0
9137,1564,,2199653587,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9138,1565,,354017119310783,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9139,1567,,864454072032786,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,10,0,0,0,13.136,182.28,22091,63511,0,0,0,230,85602,0
9140,1569,,864454072032208,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,36,0,0,0,53.463,228.04,26880,58436,0,0,0,269,85316,0
9141,1571,,2199657228,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,16,0,0,0,11.891,111.98,13051,50183,0,0,0,99,63234,0
9142,1572,,2199655314,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9143,1573,,2199652425,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,77,0,0,0,279.323,461.92,32041,39864,0,0,0,338,71905,0
9144,1577,,2199656828,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9145,1578,,2199656724,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9146,1580,,864454072033362,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,20,0,0,0,65.934,276.9,27240,26302,0,0,0,261,53542,0
9147,1581,,864454072020682,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9148,1582,,864454072032943,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,32,0,0,0,173.335,328.57,29216,24210,0,0,0,371,53426,0
9149,1584,,866069062325343,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,30,0,0,0,163.353,353.46,34585,17760,0,0,0,430,52345,0
9150,1136,510000016E9F6301,864636060000599,"2025-12-07 08:23:13","2025-12-07 09:19:15",0,0,0,2,0,0,0,2.902,8.19,805,2506,0,0,0,7,3311,0
9151,1136,510000016E9F6301,864636060092455,"2025-12-07 04:00:25","2025-12-08 00:00:00",0,0,0,2,0,0,0,6.41,20.64,2183,40473,0,0,0,15,42656,0
9152,1137,12000001724C4901,864636061241150,"2025-12-07 02:53:37","2025-12-07 18:55:52",0,0,0,7,0,0,0,10.26,30.69,2124,55610,0,0,0,14,57734,0
9153,1137,12000001724C4901,864636061241184,"2025-12-07 03:20:11","2025-12-08 00:00:00",0,0,0,8,0,0,0,6.418,86.41,7287,32745,0,0,0,42,40032,0
9154,1249,,350612070116932,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9155,1250,,864454070104561,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9156,1250,,867747075306108,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,2.61,682,2970,0,0,0,0,3652,0
9157,1253,,359632104952459,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,14,0,0,0,33.28,85.16,17295,31848,0,0,0,119,49143,0
9158,1256,,359633105269679,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,3.81,1281,18426,0,0,0,6,19707,0
9159,1587,,354018117332902,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,66,0,0,0,93.573,242.23,25497,24313,0,0,0,200,49810,0
9160,1589,,350612070064074,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,4,0,0,0,25.602,54.97,6985,70081,0,0,0,45,77066,0
9161,1590,,2199652258,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9162,1591,,2199655093,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,67,0,0,0,124.449,283.69,24923,42051,0,0,0,198,66974,0
9163,1594,,2199655294,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,4.46,847,56360,0,0,0,13,57207,0
9164,1257,,869867030825915,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9165,1304,,867747074985597,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,48,0,0,0,266.959,422.55,28813,17140,0,0,0,229,45953,0
9166,1400,,866069060864558,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,1,0,0,0,0.556,35.69,7763,21725,0,0,0,46,29488,0
9167,1145,5A0000016E903E01,357544376803413,"2025-12-07 06:45:03","2025-12-07 11:44:23",0,0,0,5,0,0,0,9.424,44.26,8115,9780,0,0,0,19,17895,0
9168,1596,,2199655427,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,9.7,1515,60816,0,0,0,26,62331,0
9169,1597,,353994712647236,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,27,0,0,0,102.504,170.12,9904,76449,0,0,0,66,86353,0
9170,1599,,2199655193,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9171,1600,,2199653576,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,62,0,0,0,274.113,427.3,28840,34774,0,0,0,244,63614,0
9172,3705,,2199655244,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,46,0,0,0,152.569,385.43,38562,30886,0,0,0,335,69448,0
9173,3706,,2199655187,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9174,3707,,350317177865379,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9175,3708,,357544376378705,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,60,0,0,0,145.471,285.24,23296,31014,0,0,0,157,54310,0
9176,2318,,867747074985670,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,23,0,0,0,75.19,151.93,15090,25166,0,0,0,86,40256,0
9177,1152,A800000170D7F501,354018114557428,"2025-12-07 04:33:06","2025-12-07 12:42:25",0,0,0,4,0,0,0,9.661,26.05,2074,427,0,0,0,11,2501,0
9178,1152,A800000170D7F501,864636060180995,"2025-12-07 06:52:56","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,28.98,3077,2410,0,0,0,6,5487,0
9179,1154,980000013457CE01,864636062748237,"2025-12-07 01:08:48","2025-12-08 00:00:00",0,0,0,21,0,0,0,33.321,122.44,9202,29145,0,0,0,23,38347,0
9180,1157,4F0000017111AE01,354018114557428,"2025-12-07 12:42:26","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,4.15,1092,28650,0,0,0,4,29742,0
9181,3859,,2199655339,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,44387,0,0,0,0,44387,0
9182,3860,,2199655207,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9183,3862,,866069063141483,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,19,0,0,0,23.924,255.39,32914,13233,0,0,0,285,46147,0
9184,3864,,864454072032885,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,53,0,0,0,204.652,330.97,25453,22415,0,0,0,187,47868,0
9185,3865,,2199655172,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,14,0,0,0,25.814,42.8,3335,35538,0,0,0,26,38873,0
9186,3866,,2199655090,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,57,0,0,0,123.433,278.04,24869,44094,0,0,0,203,68963,0
9187,3014,,864454072427572,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,33,0,0,0,30.667,117.09,11262,35178,0,0,0,116,46440,0
9188,3717,,864454072427606,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,18,0,0,0,31.956,173.68,25937,22053,0,0,0,209,47990,0
9189,3818,,864454072419348,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9190,1164,DF00000123D67501,354018114482791,"2025-12-07 14:55:10","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,10.68,1250,1245,0,0,0,9,2495,0
9191,1396,,866069063252900,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9192,1165,8300000117B7B601,864636061353096,"2025-12-07 20:10:27","2025-12-08 00:00:00",0,0,0,1,0,0,0,1.235,17.88,2087,1333,0,0,0,19,3420,0
9193,1166,E50000016E979801,864636061359275,"2025-12-07 13:15:46","2025-12-08 00:00:00",0,0,0,8,0,0,0,36.475,52.56,3099,31960,0,0,0,22,35059,0
9194,1167,E00000016E4D7201,354018114123759,"2025-12-07 05:05:19","2025-12-08 00:00:00",0,0,0,6,0,0,0,30.086,44.94,4006,30022,0,0,0,19,34028,0
9195,1168,4100000172113F01,864636062619214,"2025-12-07 12:31:30","2025-12-08 00:00:00",0,0,0,3,0,0,0,1.274,11.67,899,0,0,0,0,12,899,0
9196,1171,AC00000171BC7501,864636060000599,"2025-12-07 09:19:16","2025-12-07 10:44:33",0,0,0,0,0,0,0,0,6.24,1236,1297,0,0,0,10,2533,0
9197,1171,AC00000171BC7501,864636062683160,"2025-12-07 10:26:27","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,0.06,181,0,0,0,0,0,181,0
9198,3819,,353994710431039,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,86378,0,0,0,0,86378,0
9199,3829,,867747074986553,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,14,0,0,0,98.774,252.1,31359,22672,0,0,0,73,54031,0
9200,3830,,867747074985639,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9201,3853,,864454070546399,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,20,0,0,0,64.767,161.38,15987,22458,0,0,0,99,38445,0
9202,3935,,863719061934320,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,14,0,0,0,75.556,145.74,16659,16346,0,0,0,79,33005,0
9203,4033,,867747074985696,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9204,1308,,353994712897344,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,13,0,0,0,13.215,79.99,6752,79443,0,0,0,42,86195,0
9205,1174,02000001855DB601,354018114483013,"2025-12-07 06:52:19","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,1174,02000001855DB601,864636061234197,"2025-12-07 05:28:26","2025-12-08 00:00:00",0,0,0,5,0,0,0,3.865,14.8,1716,957,0,0,0,13,2673,0
9207,1175,030000016E3E8401,864636061239634,"2025-12-07 10:44:07","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,8.42,3253,7340,0,0,0,2,10593,0
9208,1175,030000016E3E8401,864636062467796,"2025-12-07 06:23:57","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,29.36,3323,7091,0,0,0,9,10414,0
9209,1183,A5000001175B3701,864636062616889,"2025-12-07 04:07:46","2025-12-08 00:00:00",0,0,0,5,0,0,0,14.233,42.33,4751,41337,0,0,0,24,46088,0
9210,4044,,354018112377589,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,7,0,0,0,78.081,129.36,14454,31738,0,0,0,72,46192,0
9211,4046,,353994710431823,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,86256,0,0,0,0,86256,0
9212,5883,,2199653292,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,11,0,0,0,5.296,229.37,20300,47319,0,0,0,63,67619,0
9213,5909,,2199651849,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,3,0,0,0,2.088,56.85,6611,17158,0,0,0,12,23769,0
9214,3809,7F0000016E94D001,350424063306680,"2025-12-07 07:07:45","2025-12-08 00:00:00",0,0,0,16,0,0,0,59.271,115.79,8820,29877,0,0,0,47,38697,0
9215,3813,D000000170BCA401,864636062486077,"2025-12-07 06:48:06","2025-12-08 00:00:00",0,0,0,2,0,0,0,0.965,14.32,1720,18675,0,0,0,20,20395,0
9216,3814,C10000016E548601,864636060012784,"2025-12-07 16:21:50","2025-12-08 00:00:00",0,0,0,2,0,0,0,11.115,16.94,10965,1730,0,0,0,4,12695,0
9217,4038,630000016EAC6801,864636061220675,"2025-12-07 01:35:29","2025-12-08 00:00:00",0,0,0,5,0,0,0,5.072,139.06,10513,17079,0,0,0,39,27592,0
9218,1192,,2199654972,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0.01,180,0,0,0,0,0,180,0
9219,1551,,354018117330070,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9220,1553,,357544376932865,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,55,0,0,0,332.215,511.03,34472,18089,0,0,0,345,52561,0
9221,1554,,864454070546472,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0.45,242,0,0,0,0,0,242,0
9222,1556,,359632108011336,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,21254,0,0,0,0,21254,0
9223,1557,,2199655726,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,15,0,0,0,30.976,202.2,22375,29140,0,0,0,360,51515,0
9224,1558,,864454071971398,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,60,0,0,0,82.256,318.57,31763,24403,0,0,0,325,56166,0
9225,1561,,2199655108,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,19,0,0,0,45.735,159.3,16805,54160,0,0,0,227,70965,0
9226,5836,C600000172CD3401,357544376803413,"2025-12-07 11:44:24","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,4.54,1371,5982,0,0,0,2,7353,0
9227,1601,,350612070346422,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9228,5836,C600000172CD3401,357544376941569,"2025-12-07 05:00:39","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,3,1396,12765,0,0,0,0,14161,0
9229,5836,C600000172CD3401,359632107560630,"2025-12-07 11:07:57","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,5.82,1696,37811,0,0,0,1,39507,0
9230,1602,,350612070106164,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,4,0,0,0,6.81,22.93,3154,13832,0,0,0,10,16986,0
9231,1603,,350612070346299,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,15,0,0,0,34.274,101.93,11303,19566,0,0,0,43,30869,0
9232,1604,,350612070346331,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9233,1605,,350612070346539,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,18,0,0,0,49.493,87.4,8927,6061,0,0,0,41,14988,0
9234,1608,,350612070346414,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9235,1609,,350612070074404,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,21,0,0,0,96.342,214.28,18629,15568,0,0,0,115,34197,0
9236,1610,,350612070349566,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9237,1563,,357544376932097,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,10,0,0,0,10.715,144.92,17523,11322,0,0,0,216,28845,0
9238,1563,,864454072033222,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,39,0,0,0,90.543,191.38,17672,37708,0,0,0,126,55380,0
9239,1564,,2199653587,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9240,1565,,354017119310783,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9241,1567,,864454072032786,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,11,0,0,0,14.363,144.55,21417,28512,0,0,0,178,49929,0
9242,1569,,864454072032208,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,25,0,0,0,56.947,158.48,17670,27527,0,0,0,144,45197,0
9243,1571,,2199657228,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,14,0,0,0,15.425,154.39,18390,20424,0,0,0,257,38814,0
9244,1572,,2199655314,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9245,1573,,2199652425,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,64,0,0,0,153.922,312,24981,57693,0,0,0,231,82674,0
9246,5888,F200000171A2D101,864636062486150,"2025-12-07 09:14:53","2025-12-08 00:00:00",0,0,0,0,0,0,0,0,1.11,423,1967,0,0,0,2,2390,0
9247,1611,,350612070314370,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9248,1612,,350612070349640,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9249,1577,,2199656828,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9250,1578,,2199656724,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9251,1580,,864454072033362,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,24,0,0,0,58.382,234.84,25067,28993,0,0,0,217,54060,0
9252,1581,,864454072020682,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,1,0,0,0,2.7,27.72,3122,4269,0,0,0,16,7391,0
9253,1582,,864454072032943,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,30,0,0,0,105.113,190.67,15089,42587,0,0,0,164,57676,0
9254,1584,,866069062325343,"2025-12-06 00:00:00","2025-12-07 00:00:00",0,0,0,21,0,0,0,51.832,249.48,32207,17805,0,0,0,435,50012,0
9255,5895,A300000172A61201,354018114124310,"2025-12-07 04:33:42","2025-12-08 00:00:00",0,0,0,18,0,0,0,81.501,148.43,10825,44800,0,0,0,79,55625,0
9256,5896,E600000171B79B01,350424063224255,"2025-12-07 05:44:28","2025-12-08 00:00:00",0,0,0,24,0,0,0,213.357,249.25,12571,11911,0,0,0,40,24482,0
9257,5901,2A0000016EB1CF01,350424063304602,"2025-12-07 05:27:42","2025-12-08 00:00:00",0,0,0,5,0,0,0,7.866,46.58,5322,33435,0,0,0,53,38757,0
9258,3840,,2199654196,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9259,3841,,350317179701697,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,3842,,861076084798493,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261,3843,,359632109499639,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,86036,0,0,0,0,86036,0
9262,3844,,359632109407285,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,86114,0,0,0,0,86114,0
9263,3845,,354018114553575,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,18,0,0,0,54.247,101.53,8522,24688,0,0,0,43,33210,0
9264,3847,,359633105054337,"2025-12-05 00:00:00","2025-12-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
